0.0 ; -16.675672
0.0002 ; -16.307834
0.0004 ; -15.61678
0.0006 ; -14.625816
0.0008 ; -13.333405
0.001 ; -11.744956
0.0012 ; -9.845072
0.0014 ; -7.738883
0.0016 ; -8.4560416
0.0018 ; -9.9679074
0.002 ; -11.189885
0.0022 ; -12.099011
0.0024 ; -12.770277
0.0026 ; -13.581318
0.0028 ; -14.359236
0.003 ; -14.65727
0.0032 ; -14.466259
0.0034 ; -13.816891
0.0036 ; -12.718674
0.0038 ; -11.128653
0.004 ; -9.058616
0.0042 ; -6.652366
0.0044 ; -4.6462368
0.0046 ; -2.4016721
0.0048 ; 0.174976988
0.005 ; 2.93667922
0.0052 ; 5.57729781
0.0054 ; 6.29138172
0.0056 ; 6.96712524
0.0058 ; 7.64140553
0.006 ; 8.27131799
0.0062 ; 8.87293648
0.0064 ; 9.44388647
0.0066 ; 9.9819138
0.0068 ; 10.4849631
0.007 ; 10.9508426
0.0072 ; 12.6870509
0.0074 ; 16.3663084
0.0076 ; 19.85081
0.0078 ; 24.593034
0.008 ; 30.2555698
0.0082 ; 41.8215808
0.0084 ; 53.460912
0.0086 ; 73.8878439
0.0088 ; 91.3464657
0.009 ; 106.001847
0.0092 ; 117.658729
0.0094 ; 126.095206
0.0096 ; 131.784716
0.0098 ; 134.736155
0.01 ; 134.960121
0.0102 ; 132.476905
0.0104 ; 127.317907
0.0106 ; 119.525137
0.0108 ; 109.557295
0.011 ; 99.01104
0.0112 ; 85.5998382
0.0114 ; 69.7984066
0.0116 ; 57.3731936
0.0118 ; 51.853674
0.012 ; 50.7937926
0.0122 ; 52.4768703
0.0124 ; 57.7670647
0.0126 ; 64.6976332
0.0128 ; 68.8185643
0.013 ; 73.2052096
0.0132 ; 74.9636803
0.0134 ; 74.0833384
0.0136 ; 70.6420966
0.0138 ; 64.5302684
0.014 ; 55.8572709
0.0142 ; 44.6920129
0.0144 ; 34.7242415
0.0146 ; 27.1607831
0.0148 ; 18.4290107
0.015 ; 11.7675738
0.0152 ; 6.9679616
0.0154 ; 2.98099076
0.0156 ; -0.42873284
0.0158 ; -3.9951129
0.016 ; -6.2993323
0.0162 ; -6.901174
0.0164 ; -7.472329
0.0166 ; -8.0105338
0.0168 ; -8.5136915
0.017 ; -8.9798146
0.0172 ; -9.4070641
0.0174 ; -9.7936414
0.0176 ; -10.138162
0.0178 ; -10.439274
0.018 ; -10.695761
0.0182 ; -10.891532
0.0184 ; -11.053447
0.0186 ; -12.892936
0.0188 ; -14.658978
0.019 ; -16.133544
0.0192 ; -17.302446
0.0194 ; -18.163697
0.0196 ; -18.716403
0.0198 ; -18.958696
