0.0 ; -9.2216885
0.0002 ; -9.7123726
0.0004 ; -10.16542
0.0006 ; -10.579042
0.0008 ; -13.832229
0.001 ; -17.181234
0.0012 ; -20.404823
0.0014 ; -25.440658
0.0016 ; -32.274938
0.0018 ; -42.667839
0.002 ; -53.898199
0.0022 ; -70.711036
0.0024 ; -84.418418
0.0026 ; -94.999511
0.0028 ; -102.43702
0.003 ; -107.15396
0.0032 ; -109.16225
0.0034 ; -108.55943
0.0036 ; -105.49029
0.0038 ; -99.991954
0.004 ; -91.845478
0.0042 ; -80.905762
0.0044 ; -67.390357
0.0046 ; -51.433644
0.0048 ; -40.704477
0.005 ; -32.010446
0.0052 ; -25.738599
0.0054 ; -22.494637
0.0056 ; -19.825371
0.0058 ; -17.505523
0.006 ; -14.809927
0.0062 ; -14.326576
0.0064 ; -14.473125
0.0066 ; -14.140086
0.0068 ; -13.347072
0.007 ; -12.084524
0.0072 ; -10.337118
0.0074 ; -8.2804773
0.0076 ; -6.4737302
0.0078 ; -4.4255493
0.008 ; -2.1021932
0.0082 ; 0.464928062
0.0084 ; 3.23442541
0.0086 ; 4.6819028
0.0088 ; 5.37382211
0.009 ; 6.04193232
0.0092 ; 6.70777938
0.0094 ; 7.32829965
0.0096 ; 7.91974492
0.0098 ; 8.47978015
0.01 ; 9.00619428
0.0102 ; 9.49690897
0.0104 ; 9.94998675
0.0106 ; 10.3636387
0.0108 ; 10.7362315
0.011 ; 11.0662938
0.0112 ; 11.334394
0.0114 ; 11.5754162
0.0116 ; 11.7539057
0.0118 ; 13.8697483
0.012 ; 15.8152776
0.0122 ; 17.4528275
0.0124 ; 18.7705311
0.0126 ; 19.8113006
0.0128 ; 20.5511394
0.013 ; 21.410349
0.0132 ; 21.7836845
0.0134 ; 21.6510014
0.0136 ; 21.0108416
0.0138 ; 19.8519564
0.014 ; 18.672999
0.0142 ; 20.3343806
0.0144 ; 21.5460033
0.0146 ; 22.2236659
0.0148 ; 24.3356116
0.015 ; 26.6416322
0.0152 ; 34.5312544
0.0154 ; 41.7043772
0.0156 ; 52.2823769
0.0158 ; 63.8117883
0.016 ; 72.6832074
0.0162 ; 78.8716254
0.0164 ; 82.3569787
0.0166 ; 83.1525998
0.0168 ; 81.3933126
0.017 ; 77.0460386
0.0172 ; 69.6945658
0.0174 ; 59.8056217
0.0176 ; 47.3285331
0.0178 ; 34.5391388
0.018 ; 25.990046
0.0182 ; 16.2806345
0.0184 ; 9.6099214
0.0186 ; 4.34000607
0.0188 ; 0.725681824
0.019 ; -2.9183526
0.0192 ; -6.6808147
0.0194 ; -7.5107802
0.0196 ; -8.1021989
0.0198 ; -8.6622079
