0.0 ; 116.66004
0.0002 ; 114.342105
0.0004 ; 109.346899
0.0006 ; 101.71645
0.0008 ; 91.2021589
0.001 ; 80.453466
0.0012 ; 67.2495305
0.0014 ; 53.8538604
0.0016 ; 48.1702757
0.0018 ; 41.2066661
0.002 ; 43.6068302
0.0022 ; 45.9480056
0.0024 ; 48.214967
0.0026 ; 53.7487975
0.0028 ; 59.2852955
0.003 ; 63.8183151
0.0032 ; 65.671832
0.0034 ; 64.8787796
0.0036 ; 61.4584567
0.0038 ; 55.4175798
0.004 ; 46.8264611
0.0042 ; 37.0492359
0.0044 ; 30.7743398
0.0046 ; 23.1456915
0.0048 ; 14.4532526
0.005 ; 10.0588396
0.0052 ; 5.26841275
0.0054 ; 1.95905594
0.0056 ; -1.459304
0.0058 ; -5.0271219
0.006 ; -6.4664645
0.0062 ; -7.0682496
0.0064 ; -7.639365
0.0066 ; -8.1775516
0.0068 ; -8.6806908
0.007 ; -9.1467955
0.0072 ; -9.5740266
0.0074 ; -9.9607293
0.0076 ; -10.305005
0.0078 ; -10.606199
0.008 ; -10.862653
0.0082 ; -11.055118
0.0084 ; -12.522846
0.0086 ; -14.618214
0.0088 ; -16.384776
0.009 ; -17.855252
0.0092 ; -19.022954
0.0094 ; -19.88226
0.0096 ; -20.838745
0.0098 ; -21.396505
0.01 ; -21.438636
0.0102 ; -20.966106
0.0104 ; -19.981808
0.0106 ; -18.554676
0.0108 ; -17.247309
0.011 ; -15.635317
0.0112 ; -13.747599
0.0114 ; -12.409018
0.0116 ; -12.209487
0.0118 ; -12.238675
0.012 ; -13.437769
0.0122 ; -14.354559
0.0124 ; -16.057636
0.0126 ; -17.305299
0.0128 ; -18.041443
0.013 ; -18.288369
0.0132 ; -18.092482
0.0134 ; -17.43842
0.0136 ; -16.330535
0.0138 ; -14.774776
0.014 ; -12.729952
0.0142 ; -10.207898
0.0144 ; -7.1843614
0.0146 ; -4.6154719
0.0148 ; -2.0864823
0.015 ; 0.68859861
0.0152 ; 3.66563872
0.0154 ; 5.92467875
0.0156 ; 6.60064943
0.0158 ; 7.27435674
0.016 ; 7.90470792
0.0162 ; 8.50574805
0.0164 ; 9.07673915
0.0166 ; 9.61480754
0.0168 ; 10.117829
0.017 ; 10.5838176
0.0172 ; 11.0109337
0.0174 ; 12.7245639
0.0176 ; 16.1606979
0.0178 ; 19.3401255
0.018 ; 23.3476838
0.0182 ; 27.964025
0.0184 ; 36.4270922
0.0186 ; 45.4622241
0.0188 ; 56.5410336
0.019 ; 71.4848789
0.0192 ; 83.5099275
0.0194 ; 92.5229759
0.0196 ; 98.7119637
0.0198 ; 101.960109
