0.0 ; 193.450284
0.0002 ; 196.018349
0.0004 ; 196.017403
0.0006 ; 193.002544
0.0008 ; 186.962476
0.001 ; 178.735554
0.0012 ; 168.045854
0.0014 ; 155.107725
0.0016 ; 139.588378
0.0018 ; 119.759985
0.002 ; 96.580318
0.0022 ; 70.1289893
0.0024 ; 40.8565793
0.0026 ; 23.0109604
0.0028 ; 9.84614054
0.003 ; 3.41357282
0.0032 ; -1.1226343
0.0034 ; -5.2348296
0.0036 ; -8.3657156
0.0038 ; -8.9254387
0.004 ; -9.4517713
0.0042 ; -10.498115
0.0044 ; -14.436526
0.0046 ; -18.206929
0.0048 ; -23.389835
0.005 ; -31.392008
0.0052 ; -45.053145
0.0054 ; -68.583657
0.0056 ; -94.850137
0.0058 ; -117.66319
0.006 ; -136.81627
0.0062 ; -152.71106
0.0064 ; -165.1478
0.0066 ; -175.54173
0.0068 ; -183.84162
0.007 ; -189.59272
0.0072 ; -191.80691
0.0074 ; -190.97073
0.0076 ; -187.75622
0.0078 ; -182.38533
0.008 ; -174.74957
0.0082 ; -164.93633
0.0084 ; -152.47258
0.0086 ; -136.86048
0.0088 ; -119.19496
0.009 ; -98.294641
0.0092 ; -74.891566
0.0094 ; -48.922568
0.0096 ; -34.118433
0.0098 ; -21.566028
0.01 ; -16.195169
0.0102 ; -12.269882
0.0104 ; -8.6724017
0.0106 ; -5.2111643
0.0108 ; -4.4472368
0.011 ; -3.4195823
0.0112 ; -2.1148229
0.0114 ; -0.54095385
0.0116 ; 0.953045848
0.0118 ; 1.70168263
0.012 ; 2.442756
0.0122 ; 3.20739881
0.0124 ; 3.93178846
0.0126 ; 4.64016399
0.0128 ; 5.3484085
0.013 ; 6.01962744
0.0132 ; 6.66677553
0.0134 ; 7.28729799
0.0136 ; 7.87874509
0.0138 ; 8.43878187
0.014 ; 8.96519732
0.0142 ; 9.45591315
0.0144 ; 9.90899192
0.0146 ; 10.3226447
0.0148 ; 10.6952383
0.015 ; 11.0253013
0.0152 ; 11.3115301
0.0154 ; 11.5527948
0.0156 ; 11.7481422
0.0158 ; 11.8830293
0.016 ; 11.9847881
0.0162 ; 12.039043
0.0164 ; 12.0359243
0.0166 ; 11.9860726
0.0168 ; 12.3227134
0.017 ; 12.7760638
0.0172 ; 12.9195322
0.0174 ; 12.7556954
0.0176 ; 13.602963
0.0178 ; 16.1949979
0.018 ; 18.4132484
0.0182 ; 22.9243726
0.0184 ; 29.9070249
0.0186 ; 41.3332956
0.0188 ; 58.65971
0.019 ; 80.0438395
0.0192 ; 98.7062767
0.0194 ; 114.485423
0.0196 ; 126.809061
0.0198 ; 136.711432
0.02 ; 144.136562
