0.0 ; -9.2697575
0.0002 ; -9.7604341
0.0004 ; -10.213474
0.0006 ; -12.158591
0.0008 ; -15.735895
0.001 ; -19.06653
0.0012 ; -23.81249
0.0014 ; -29.42601
0.0016 ; -40.792901
0.0018 ; -52.472135
0.002 ; -73.086582
0.0022 ; -91.268343
0.0024 ; -105.03615
0.0026 ; -115.18841
0.0028 ; -122.4115
0.003 ; -126.90061
0.0032 ; -128.90448
0.0034 ; -128.19263
0.0036 ; -124.91258
0.0038 ; -119.20592
0.004 ; -111.11904
0.0042 ; -100.60058
0.0044 ; -87.091566
0.0046 ; -70.970413
0.0048 ; -52.525876
0.005 ; -39.712306
0.0052 ; -30.256173
0.0054 ; -24.185747
0.0056 ; -20.303367
0.0058 ; -17.761311
0.006 ; -15.001057
0.0062 ; -11.998217
0.0064 ; -11.777152
0.0066 ; -11.273907
0.0068 ; -10.506463
0.007 ; -9.4676438
0.0072 ; -8.1681196
0.0074 ; -6.612961
0.0076 ; -4.8087708
0.0078 ; -2.7631499
0.008 ; -0.4116643
0.0082 ; 2.13669783
0.0084 ; 3.9252511
0.0086 ; 4.66862063
0.0088 ; 5.35823429
0.009 ; 6.04568065
0.0092 ; 6.69271068
0.0094 ; 7.31323168
0.0096 ; 7.90467753
0.0098 ; 8.46471326
0.01 ; 8.99112784
0.0102 ; 9.48184296
0.0104 ; 9.93492114
0.0106 ; 10.3485735
0.0108 ; 10.7211665
0.011 ; 11.0512292
0.0112 ; 11.337458
0.0114 ; 11.5612553
0.0116 ; 11.7566073
0.0118 ; 11.9784643
0.012 ; 13.9278368
0.0122 ; 15.5852443
0.0124 ; 16.9314273
0.0126 ; 17.9609979
0.0128 ; 18.7041878
0.013 ; 19.1439258
0.0132 ; 19.2789498
0.0134 ; 19.1092759
0.0136 ; 18.6361921
0.0138 ; 17.8619688
0.014 ; 18.5118467
0.0142 ; 20.2075175
0.0144 ; 21.3627216
0.0146 ; 23.3837178
0.0148 ; 25.4734215
0.015 ; 33.7446202
0.0152 ; 42.0491664
0.0154 ; 54.9150425
0.0156 ; 68.9657633
0.0158 ; 80.3513951
0.016 ; 89.0666516
0.0162 ; 94.9136901
0.0164 ; 98.0868418
0.0166 ; 98.6707295
0.0168 ; 96.8016553
0.017 ; 92.1883295
0.0172 ; 84.8856211
0.0174 ; 74.8210765
0.0176 ; 61.9509704
0.0178 ; 45.9384339
0.018 ; 31.6019637
0.0182 ; 21.2696881
0.0184 ; 11.5509307
0.0186 ; 6.22021925
0.0188 ; 1.72579883
0.019 ; -1.9357498
0.0192 ; -5.7153542
0.0194 ; -7.5438877
0.0196 ; -8.1353014
0.0198 ; -8.6953053
